Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma,add_certificate,price_Certificate
3164,"Social Work Practice in Community Organization, Management and Policy/Evaluation",No,0,9522.0,Expert,1344.0,,English,Social Sciences,,,edX,Si,199.0
3165,Understanding the Australian Health Care System,No,0,8343.0,Beginner,1512.0,,English,Medicine,,,edX,Si,59.0
3166,Age of Sustainable Development,No,0,10019.0,Intermediate,2352.0,,English,Social Sciences,,,edX,Si,49.0
3167,Multi-Object Tracking for Automotive Systems,No,0,8581.0,Expert,1680.0,,English,Engineering,,,edX,Si,249.0
3168,Strategic Leadership in Healthcare,No,0,6237.0,Intermediate,840.0,,English,Business & Management,,,edX,Si,199.0
3169,Terrorism and Counterterrorism: An Introduction,No,0,14128.0,Beginner,504.0,,English,Humanities,,,edX,Si,49.0
3170,Exploring Psychology's Core Concepts|走进心理学,No,0,5741.0,Beginner,1008.0,,English,Social Sciences,,,edX,Si,139.0
3171,Creating Virtual Reality (VR) Apps,No,0,22349.0,Intermediate,1008.0,,English,Computer Science,,,edX,Si,99.0
3172,Dynamics and Control,No,0,27763.0,Beginner,1008.0,,English,Engineering,,,edX,Si,50.0
3173,Finding Your Cybersecurity Career Path,No,0,19283.0,Beginner,1008.0,,English,Computer Science,,,edX,Si,199.0
3174,Introducción a la caligrafía y paleografía en archivos hispanos medievales y modernos,No,0,12674.0,Beginner,1008.0,,Spanish,Humanities,,,edX,Si,29.0
3175,Mechanics: Rotational Dynamics,No,0,13183.0,Intermediate,2016.0,,English,Physics,,,edX,Si,49.0
3176,Liderazgo orientado al florecimiento humano,No,0,7911.0,Beginner,672.0,,Spanish,Business & Management,,,edX,Si,149.0
3177,Software Construction: Object-Oriented Design,No,0,23100.0,Intermediate,1008.0,,English,Computer Science,,,edX,Si,125.0
3178,The Civil War and Reconstruction - 1861 - 1865: A New Birth of Freedom,No,0,17941.0,Beginner,2016.0,,English,History,,,edX,Si,50.0
3179,Designing and Leading Learning Systems,No,0,11895.0,Expert,1344.0,,English,Education & Teacher Training,,,edX,Si,199.0
3180,How the U.S. Government Works & How to Get Involved,No,0,5930.0,Beginner,1008.0,,English,Social Sciences,,,edX,Si,49.0
3181,Inspiring and Motivating Arts and Culture Teams,No,0,10817.0,Beginner,840.0,,English,Business & Management,,,edX,Si,49.0
3182,A System View of Communications: From Signals to Packets (Part 1),No,0,34261.0,Beginner,1176.0,,English,Computer Science,,,edX,Si,60.0
3183,"Invasions, Rebellions, and the Fall of Imperial China",No,0,41537.0,Beginner,2520.0,,English,History,,,edX,Si,139.0
3184,AP® English Literature & Composition – Part 3: Plays,No,0,6443.0,Beginner,1176.0,,English,Humanities,,,edX,Si,49.0
3185,Cómo implantar grupos de mejora de procesos,No,0,28100.0,Beginner,1344.0,,Spanish,Business & Management,,,edX,Si,150.0
3186,Proteins: Biology's Workforce,No,0,25893.0,Intermediate,840.0,,English,Biology & Life Sciences,,,edX,Si,169.0
3187,Introducción a los ritmos y relojes biológicos,No,0,6149.0,Beginner,672.0,,Spanish,Science,,,edX,Si,50.0
3188,"Fundamentals of Biomedical Imaging: Ultrasounds, X-ray, positron emission tomography (PET) and applications",No,0,10205.0,Expert,1176.0,,English,Engineering,,,edX,Si,169.0
3189,Fundamentos de Electromagnetismo para Ingeniería,No,0,15040.0,Beginner,1176.0,,Spanish,Physics,,,edX,Si,49.0
3190,Sustainable Food Systems: A Mediterranean Perspective,No,0,6480.0,Intermediate,1680.0,,English,Food & Nutrition,,,edX,Si,49.0
3191,Using GPUs to Scale and Speed-up Deep Learning,No,0,9294.0,Intermediate,840.0,,English,Data Analysis & Statistics,,,edX,Si,99.0
3192,StudioX: Creating a Course with edX Studio,No,0,20355.0,Beginner,504.0,,English,Education & Teacher Training,,,edX,Si,99.0
3193,Introducción a las ondas gravitacionales,No,0,8657.0,Beginner,672.0,,Spanish,Science,,,edX,Si,50.0
3194,Global China: From the Mongols to the Ming,No,0,41902.0,Beginner,2520.0,,English,History,,,edX,Si,139.0
3195,Computational Neuroscience: Neuronal Dynamics of Cognition,No,0,11246.0,Expert,1008.0,,English,Biology & Life Sciences,,,edX,Si,139.0
3196,Cities and the Challenge of Sustainable Development,No,0,8775.0,Beginner,168.0,,English,Environmental Studies,,,edX,Si,25.0
3197,Machine Learning,,,290000.0,,,4.7,,,,,Coursera,,
3198,Machine Learning,,,32000000.0,,,4.7,,,,,Coursera,,
3199,Indigenous Canada,,,51000.0,All,,4.8,,,,,Coursera,,
3200,The Science of Well-Being,,,25000000.0,All,,4.9,,,,,Coursera,,
3201,Technical Support Fundamentals,,,280000.0,Beginner,,4.8,English,Support and Operations,,,Coursera,,
3202,Technical Support Fundamentals,,,280000.0,Beginner,,4.8,English,Support and Operations,,,Coursera,,
3203,Become a CBRS Certified Professional Installer by Google,,,210000.0,,,4.8,,,,,Coursera,,
3204,Financial Markets,,,470000.0,Beginner,,4.8,,,,,Coursera,,
3205,Introduction to Psychology,,,270000.0,Beginner,,4.9,,,,,Coursera,,
3206,Introduction to Psychology,,,270000.0,All,,4.9,,,,,Coursera,,
3207,Programming for Everybody (Getting Started with Python),,,13000000.0,,,4.6,English,Software Development,,,Coursera,,
3208,The Bits and Bytes of Computer Networking,,,130000.0,Beginner,,4.6,English,Networking,,,Coursera,,
3209,The Bits and Bytes of Computer Networking,,,130000.0,Beginner,,4.6,English,Networking,,,Coursera,,
3210,AI For Everyone,,,350000.0,,,4.8,,,,,Coursera,,
3211,Crash Course on Python,,,81000.0,Beginner,,4.7,English,Support and Operations,,,Coursera,,
3212,Psychological First Aid,,,190000.0,,,4.8,,,,,Coursera,,
3213,Neural Networks and Deep Learning,,,630000.0,,,4.8,,,,,Coursera,,
3214,What is Data Science?,,,260000.0,,,4.6,,,,,Coursera,,
3215,Successful Negotiation: Essential Strategies and Skills,,,750000.0,,,4.8,English,Business Essentials,,,Coursera,,
3216,Fundamentals of Project Planning and Management,,,120000.0,,,4.8,,,,,Coursera,,
3217,Project Launch,,,190000.0,,,4.4,,,,,Coursera,,
3218,"Brand Management: Aligning Business, Brand and Behaviour",,,57000.0,Beginner,,4.9,,,,,Coursera,,
3219,Writing in the Sciences,,,140000.0,Beginner,,4.9,,,,,Coursera,,
3220,Stanford Introduction to Food and Health,,,370000.0,Beginner,,4.7,,,,,Coursera,,
3221,"HTML, CSS, and Javascript for Web Developers",,,240000.0,,,4.8,English,Mobile and Web Development,,,Coursera,,
3222,Excel Skills for Business: Essentials,,,200000.0,Beginner,,4.9,English,Business Essentials,,,Coursera,,
3223,Excel Skills for Business: Essentials,,,200000.0,Beginner,,4.9,English,Business Essentials,,,Coursera,,
3224,"Everyday Excel, Part 1",,,11000.0,,,4.8,,,,,Coursera,,
3225,Viral Marketing and How to Craft Contagious Content,,,150000.0,,,4.8,,,,,Coursera,,
3226,Python Data Structures,,,420000.0,,,4.8,,,,,Coursera,,
3227,Private Equity and Venture Capital,,,79000.0,All,,4.8,,,,,Coursera,,
3228,First Step Korean,,,400000.0,Beginner,,4.9,,,,,Coursera,,
3229,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",,,150000.0,,,4.7,,,,,Coursera,,
3230,Operating Systems and You: Becoming a Power User,,,76000.0,,,4.5,,,,,Coursera,,
3231,Tools for Data Science,,,120000.0,,,4.0,,,,,Coursera,,
3232,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",,,270000.0,,,4.8,,,,,Coursera,,
3233,Design and Interpretation of Clinical Trials,,,67000.0,,,4.7,,,,,Coursera,,
3234,Management of Fashion and Luxury Companies,,,120000.0,All,,4.7,,,,,Coursera,,
3235,Primeros Auxilios Psicológicos (PAP),,,280000.0,All,,4.9,,,,,Coursera,,
3236,Social Psychology,,,220000.0,Beginner,,4.8,,,,,Coursera,,
3237,Initiating and Planning Projects,,,180000.0,,,4.7,,,,,Coursera,,
3238,Computational Thinking for Problem Solving,,,33000.0,,,4.6,,,,,Coursera,,
3239,Agile with Atlassian Jira,,,40000.0,Beginner,,4.7,,,,,Coursera,,
3240,Fundamentals of Graphic Design,,,290000.0,Beginner,,4.8,English,Music and Art,,,Coursera,,
3241,Introduction to User Experience Design,,,87000.0,Beginner,,4.5,,,,,Coursera,,
3242,Introduction to Marketing,,,220000.0,,,4.7,,,,,Coursera,,
3243,Python for Data Science and AI,,,170000.0,,,4.3,,,,,Coursera,,
3244,Fundamentals of Quantitative Modeling,,,110000.0,,,4.5,,,,,Coursera,,
3245,Mathematics for Machine Learning: Linear Algebra,,,140000.0,,,4.6,,,,,Coursera,,
3246,Introduction to Data Science in Python,,,390000.0,,,4.2,,,,,Coursera,,
3247,Introduction to Psychology,,,270000.0,Beginner,,4.9,,,,,Coursera,,
3248,Introduction to Psychology,,,270000.0,All,,4.9,,,,,Coursera,,
3249,English for Career Development,,,760000.0,,,4.9,English,Learning English,,,Coursera,,
3250,Global Diplomacy – Diplomacy in the Modern World,,,79000.0,All,,4.6,,,,,Coursera,,
3251,Game Theory,,,260000.0,Beginner,,,English,Economics,,,Coursera,,
3252,Game Theory,,,260000.0,Beginner,,,English,Economics,,,Coursera,,
3253,SQL for Data Science,,,160000.0,Beginner,,4.5,English,Data Analysis,,,Coursera,,
3254,SQL for Data Science,,,160000.0,Beginner,,4.5,English,Data Analysis,,,Coursera,,
3255,Write Professional Emails in English,,,270000.0,,,4.8,,,,,Coursera,,
3256,Medical Neuroscience,,,170000.0,Expert,,4.9,,,,,Coursera,,
3257,System Administration and IT Infrastructure Services,,,62000.0,,,4.7,,,,,Coursera,,
3258,International Women's Health and Human Rights,,,35000.0,Beginner,,4.9,,,,,Coursera,,
3259,Child Nutrition and Cooking,,,30000.0,Beginner,,4.8,,,,,Coursera,,
3260,Understanding the Brain: The Neurobiology of Everyday Life,,,130000.0,Beginner,,4.9,,,,,Coursera,,
3261,Forensic Accounting and Fraud Examination,,,42000.0,All,,4.7,,,,,Coursera,,
3262,Clinical Terminology for International and U.S. Students,,,32000.0,Beginner,,4.8,,,,,Coursera,,
3263,Science of Exercise,,,140000.0,,,4.8,,,,,Coursera,,
3264,Digital Product Management: Modern Fundamentals,,,58000.0,,,4.7,,,,,Coursera,,
3265,Data Science Math Skills,,,140000.0,,,4.4,,,,,Coursera,,
3266,Structuring Machine Learning Projects,,,220000.0,,,4.7,,,,,Coursera,,
3267,An Introduction to American Law,,,23000.0,Beginner,,4.8,,,,,Coursera,,
3268,The Strategy of Content Marketing,,,100000.0,Intermediate,,4.5,,,,,Coursera,,
3269,Introduction to Cybersecurity Tools & Cyber Attacks,,,30000.0,,,4.3,,,,,Coursera,,
3270,The Data Scientist’s Toolbox,,,420000.0,,,4.5,English,Data Analysis,,,Coursera,,
3271,The Data Scientist’s Toolbox,,,420000.0,,,4.5,English,Data Analysis,,,Coursera,,
3272,The Data Scientist’s Toolbox,,,420000.0,,,4.5,English,Data Analysis,,,Coursera,,
3273,Animal Behaviour and Welfare,,,71000.0,All,,4.8,,,,,Coursera,,
3274,Convolutional Neural Networks in TensorFlow,,,46000.0,,,4.5,,,,,Coursera,,
3275,Positive Psychology: Martin E. P. Seligman’s Visionary Science,,,50000.0,,,4.9,,,,,Coursera,,
3276,Introduction to the Biology of Cancer,,,110000.0,,,4.8,,,,,Coursera,,
3277,Convolutional Neural Networks,,,240000.0,,,3.9,,,,,Coursera,,
3278,Using Python to Access Web Data,,,310000.0,,,4.7,,,,,Coursera,,
3279,Introductory Human Physiology,,,270000.0,All,,4.8,,,,,Coursera,,
3280,Introduction to Systematic Review and Meta-Analysis,,,67000.0,,,4.8,,,,,Coursera,,
3281,Communication Strategies for a Virtual Age,,,43000.0,Beginner,,4.8,English,Leadership and Management,,,Coursera,,
3282,Moral Foundations of Politics,,,100000.0,All,,4.9,,,,,Coursera,,
3283,Étudier en France: French Intermediate course B1-B2,,,190000.0,Intermediate,,4.8,,,,,Coursera,,
3284,Finance for Non-Finance Professionals,,,69000.0,,,4.8,,,,,Coursera,,
3285,Site Reliability Engineering: Measuring and Managing Reliability,,,16000.0,Intermediate,,4.2,English,Cloud Computing,,,Coursera,,
3286,Autism Spectrum Disorder,,,56000.0,,,4.6,,,,,Coursera,,
3287,Data Science Methodology,,,89000.0,,,4.3,,,,,Coursera,,
3288,Introduction to Financial Accounting,,,200000.0,,,4.8,,,,,Coursera,,
3289,Marketing in a Digital World,,,310000.0,,,4.7,,,,,Coursera,,
3290,Financial Engineering and Risk Management Part I,,,100000.0,,,4.4,,,,,Coursera,,
3291,Introduction to Philosophy,,,370000.0,,,4.7,,,,,Coursera,,
3292,Python Basics,,,110000.0,,,4.8,,,,,Coursera,,
3293,Introduction to Sustainability,,,69000.0,,,4.8,,,,,Coursera,,
3294,Positive Psychiatry and Mental Health,,,72000.0,All,,4.8,,,,,Coursera,,
3295,Learning to Teach Online,,,68000.0,Beginner,,4.8,,,,,Coursera,,
3296,IT Security: Defense against the digital dark arts,,,62000.0,,,4.8,,,,,Coursera,,
3297,An Introduction to Consumer Neuroscience & Neuromarketing,,,69000.0,Beginner,,4.6,,,,,Coursera,,
3298,Gamification,,,110000.0,,,4.8,,,,,Coursera,,
3299,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",,,130000.0,,,,,,,,Coursera,,
3300,Contabilidad para no contadores,,,220000.0,Beginner,,4.8,,,,,Coursera,,
3301,Using Python to Interact with the Operating System,,,19000.0,Beginner,,4.6,English,Support and Operations,,,Coursera,,
3302,Object-Oriented Data Structures in C++,,,21000.0,,,4.6,,,,,Coursera,,
3303,Google Cloud Platform Big Data and Machine Learning Fundamentals,,,120000.0,,,4.6,,,,,Coursera,,
3304,Databases and SQL for Data Science,,,110000.0,,,4.4,,,,,Coursera,,
3305,Natural Language Processing in TensorFlow,,,40000.0,,,4.3,,,,,Coursera,,
3306,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",,,29000.0,Expert,,4.6,,,,,Coursera,,
3307,Vital Signs: Understanding What the Body Is Telling Us,,,190000.0,All,,4.8,,,,,Coursera,,
3308,Understanding Research Methods,,,120000.0,,,4.6,English,Research Methods,,,Coursera,,
3309,Understanding Research Methods,,,120000.0,,,4.6,English,Research Methods,,,Coursera,,
3310,IBM Customer Engagement Specialist Professional Certificate,,,33000.0,,,4.8,,,,,Coursera,,
3311,Introduction to Calculus,,,53000.0,Intermediate,,4.9,,,,,Coursera,,
3312,Camino a la Excelencia en Gestión de Proyectos,,,340000.0,Beginner,,4.6,,,,,Coursera,,
3313,Introduction to HTML5,,,220000.0,,,4.0,,,,,Coursera,,
3314,Wine Tasting: Sensory Techniques for Wine Analysis,,,32000.0,,,4.5,,,,,Coursera,,
3315,Excel Skills for Business: Intermediate I,,,76000.0,Intermediate,,4.9,English,Business Essentials,,,Coursera,,
3316,Excel Skills for Business: Intermediate I,,,76000.0,Intermediate,,4.9,English,Business Essentials,,,Coursera,,
3317,"Programming Foundations with JavaScript, HTML and CSS",,,250000.0,Beginner,,4.5,English,Mobile and Web Development,,,Coursera,,
3318,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),,,95000.0,,,4.9,,,,,Coursera,,
3319,Food & Beverage Management,,,57000.0,All,,4.8,,,,,Coursera,,
3320,Data Analysis with Python,,,110000.0,,,4.4,,,,,Coursera,,
3321,Agile Meets Design Thinking,,,69000.0,Beginner,,4.8,English,Design and Product,,,Coursera,,
3322,AWS Fundamentals: Going Cloud-Native,,,110000.0,,,4.7,,,,,Coursera,,
3323,Construction Project Management,,,43000.0,,,4.8,,,,,Coursera,,
3324,Introduction to Mathematical Thinking,,,270000.0,Intermediate,,4.8,English,Math and Logic,,,Coursera,,
3325,Everyday Parenting: The ABCs of Child Rearing,,,86000.0,Beginner,,4.9,,,,,Coursera,,
3326,Machine Learning with Python,,,120000.0,,,4.5,,,,,Coursera,,
3327,Terrorism and Counterterrorism: Comparing Theory and Practice,,,90000.0,Beginner,,4.8,,,,,Coursera,,
3328,Data Management for Clinical Research,,,42000.0,Beginner,,4.7,,,,,Coursera,,
3329,Instructional Design Foundations and Applications,,,12000.0,,,3.9,,,,,Coursera,,
3330,Modern Art & Ideas,,,310000.0,,,4.8,,,,,Coursera,,
3331,"Speak English Professionally: In Person, Online & On the Phone",,,430000.0,,,4.7,,,,,Coursera,,
3332,Essential Google Cloud Infrastructure: Foundation,,,83000.0,,,4.7,,,,,Coursera,,
3333,Introduction to Artificial Intelligence (AI),,,44000.0,,,4.7,,,,,Coursera,,
3334,Dog Emotion and Cognition,,,150000.0,All,,4.7,,,,,Coursera,,
3335,International Leadership and Organizational Behavior,,,41000.0,All,,4.8,,,,,Coursera,,
3336,Driving business towards the Sustainable Development Goals,,,56000.0,Beginner,,4.9,,,,,Coursera,,
3337,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",,,26000.0,Beginner,,4.8,,,,,Coursera,,
3338,Sequence Models,,,14000.0,,,4.6,,,,,Coursera,,
3339,Devenir entrepreneur du changement,,,54000.0,All,,4.7,,,,,Coursera,,
3340,Entrepreneurship 1: Developing the Opportunity,,,86000.0,,,4.8,,,,,Coursera,,
3341,Learn to Speak Korean 1,,,120000.0,Beginner,,4.9,,,,,Coursera,,
3342,R Programming,,,480000.0,,,4.2,,,,,Coursera,,
3343,Economics of Money and Banking,,,83000.0,,,4.9,,,,,Coursera,,
3344,Grammar and Punctuation,,,430000.0,,,4.8,,,,,Coursera,,
3345,Japanese for beginners 1,,,44000.0,,,3.6,,,,,Coursera,,
3346,Introduction to Dental Medicine,,,25000.0,Beginner,,4.9,,,,,Coursera,,
3347,Fundamentals of Reinforcement Learning,,,22000.0,,,4.7,,,,,Coursera,,
3348,The Power of Macroeconomics: Economic Principles in the Real World,,,180000.0,,,4.6,,,,,Coursera,,
3349,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,,,10000.0,All,,4.6,,,,,Coursera,,
3350,Behavioral Finance,,,55000.0,All,,4.1,,,,,Coursera,,
3351,Supply Chain Logistics,,,66000.0,,,4.7,,,,,Coursera,,
3352,Project Execution,,,70000.0,,,3.7,,,,,Coursera,,
3353,Nutrición y obesidad: control de sobrepeso,,,100000.0,Beginner,,4.8,,,,,Coursera,,
3354,Microeconomics Principles,,,73000.0,Beginner,,4.8,,,,,Coursera,,
3355,Creative Writing: The Craft of Plot,,,120000.0,,,4.6,,,,,Coursera,,
3356,Oil & Gas Industry Operations and Markets,,,57000.0,All,,4.8,,,,,Coursera,,
3357,Design Thinking for Innovation,,,240000.0,,,4.7,,,,,Coursera,,
3358,Learn to Program: The Fundamentals,,,180000.0,Beginner,,4.7,,,,,Coursera,,
3359,Financial Accounting Fundamentals,,,65000.0,,,4.8,,,,,Coursera,,
3360,Finding Purpose and Meaning In Life: Living for What Matters Most,,,36000.0,,,4.8,,,,,Coursera,,
3361,Understanding Clinical Research: Behind the Statistics,,,78000.0,All,,4.8,,,,,Coursera,,
3362,Epidemiology: The Basic Science of Public Health,,,130000.0,All,,4.7,,,,,Coursera,,
3363,Fashion as Design,,,180000.0,,,4.8,,,,,Coursera,,
3364,Teamwork Skills: Communicating Effectively in Groups,,,49000.0,,,4.8,,,,,Coursera,,
