Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma
283780,Build a DCF Model from Scratch,No,0,4653,All,0.5166666666666666,4.4,English,Finance & Accounting,2014,0,Udemy
42640,Technical Analysis - A practical approach for trade entry,Si,60,454,Expert,2.0,4.2,English,Finance & Accounting,2013,27240,Udemy
767256,Mastering Technical Analysis : Maximizing Trading Profits,Si,60,325,All,5.0,4.0,English,Finance & Accounting,2016,19500,Udemy
247558,A Complete Guide to Becoming a Trader on the Forex Market,Si,25,562,All,1.0,4.0,English,Finance & Accounting,2014,14050,Udemy
696616,Stock Market for Beginners - Complete Starter Toolkit,Si,120,577,Intermediate,6.5,4.8,English,Finance & Accounting,2016,69240,Udemy
507486,Technical Analysis 101: Secrets of Trading Revealed,Si,150,912,All,2.5,4.4,English,Finance & Accounting,2015,136800,Udemy
965306,Forex: What's a Trend and When it is Strong and Reliable,No,0,2955,Intermediate,2.0,4.2,English,Finance & Accounting,2016,0,Udemy
1068986,How To Profit From Stock Market Volatility,No,0,1736,All,0.6,4.0,English,Finance & Accounting,2017,0,Udemy
627706,Awaken the Accountant in You | Master the Accounting Basics,Si,35,1135,Beginner,1.5,4.6,English,Finance & Accounting,2015,39725,Udemy
628944,Situational Trading: Proven Option Strategy for any Scenario,Si,200,1048,All,1.5,3.8,English,Finance & Accounting,2015,209600,Udemy
806122,Learn and Master the Basics of Finance,Si,20,43,Beginner,3.0,4.5,English,Finance & Accounting,2016,860,Udemy
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,Si,75,55,All,5.5,4.4,English,Finance & Accounting,2016,4125,Udemy
996542,Mastering Countertrend Trading : High Profit Trading Pattern,Si,40,14,All,1.0,4.5,English,Finance & Accounting,2016,560,Udemy
756520,Exam 1 Review - Managerial Accounting (U of H),Si,30,47,Beginner,2.0,4.4,English,Finance & Accounting,2016,1410,Udemy
768028,* An Integrated Approach to the Fundamentals of Accounting,Si,200,134,All,5.5,3.6,English,Finance & Accounting,2016,26800,Udemy
476880,Financial Model Fundamentals-Learn the Essential Skills,Si,75,47,All,2.5,4.3,English,Finance & Accounting,2015,3525,Udemy
773060,Forex: Economic News Trading,Si,25,42,All,0.6833333333333333,3.8,English,Finance & Accounting,2016,1050,Udemy
552058,Analyze Real Estate Investments | Financial Modeling,Si,20,120,All,2.0,3.6,English,Finance & Accounting,2015,2400,Udemy
403602,Forex Killing Divergence - How to trade with precision,Si,20,1168,All,0.6833333333333333,3.6,English,Finance & Accounting,2015,23360,Udemy
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,Si,50,967,All,8.0,4.2,English,Finance & Accounting,2016,48350,Udemy
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,Si,200,1185,Beginner,2.5,3.0,English,Finance & Accounting,2016,237000,Udemy
439362,"Professional Options Trading, Simplified",Si,200,631,All,2.0,4.2,English,Finance & Accounting,2015,126200,Udemy
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",Si,60,968,Intermediate,2.0,4.2,English,Finance & Accounting,2013,58080,Udemy
494800,Accounting Basics - A Complete Study,Si,180,1132,All,29.0,4.3,English,Finance & Accounting,2015,203760,Udemy
1222836,Case Studies in Macro Economics,Si,50,114,Beginner,4.0,3.8,English,Finance & Accounting,2017,5700,Udemy
990440,My Forex Strategy that win consistently over and over,Si,200,204,Intermediate,1.5,4.4,English,Finance & Accounting,2016,40800,Udemy
109988,Understand Banks & Financial Markets ,Si,30,1548,All,3.0,4.5,English,Finance & Accounting,2013,46440,Udemy
569436,How to Become an Accountant from scratch!,Si,40,1169,Beginner,3.0,4.4,English,Finance & Accounting,2015,46760,Udemy
803664,How to invest in Gold,Si,50,249,Beginner,2.5,4.8,English,Finance & Accounting,2016,12450,Udemy
213154,Automate Your Finances,Si,20,690,Beginner,1.0,4.2,English,Finance & Accounting,2014,13800,Udemy
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),Si,150,1340,All,26.0,4.4,English,Finance & Accounting,2015,201000,Udemy
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,Si,95,274,All,1.5,4.5,English,Finance & Accounting,2015,26030,Udemy
363404,Futures/Commodity Training (Basics),No,0,4863,Beginner,1.5,3.9,English,Finance & Accounting,2015,0,Udemy
702278,The Big Volatility Short: The Best Trade On Wall Street!,Si,200,224,All,1.5,4.5,English,Finance & Accounting,2016,44800,Udemy
323196,Master Finance in Three Hours,Si,20,721,Beginner,3.0,3.7,English,Finance & Accounting,2014,14420,Udemy
1225686,Learn Options on Futures for Hedging Options and Stocks,Si,60,51,Expert,0.7,3.8,English,Finance & Accounting,2017,3060,Udemy
1034074,Introduction to Value Growth Investing,No,0,2768,All,1.0,3.6,English,Finance & Accounting,2016,0,Udemy
1209694,Become A Forex Trader - Forex trading like a professional,No,0,1735,All,2.5,4.3,English,Finance & Accounting,2017,0,Udemy
418732,Hedge Fund Trading System,No,0,8985,All,1.0,3.9,English,Finance & Accounting,2015,0,Udemy
757450,Bulletproof Personal Finance: Expert Asset Allocation,Si,45,1119,All,1.0,4.5,English,Finance & Accounting,2016,50355,Udemy
403468,Financial Accounting: The Complete Introductory Crash Course,Si,100,2591,All,10.0,4.4,English,Finance & Accounting,2015,259100,Udemy
761808,Learn About Trading Options from a real wallstreet trader,Si,20,1046,All,1.0,3.6,English,Finance & Accounting,2016,20920,Udemy
519776,How to Build a Massive Stock Portfolio from Zero!,Si,200,1882,All,11.0,4.2,English,Finance & Accounting,2015,376400,Udemy
805336,Introductory Forex Trading Course,No,0,5931,Beginner,3.5,4.6,English,Finance & Accounting,2016,0,Udemy
471440,Accounting and Finance for Bankers - A Comprehensive Study,Si,180,3056,All,24.5,4.2,English,Finance & Accounting,2015,550080,Udemy
478598,Forex Prep Academy for Beginners-Real trades!,Si,75,1303,Beginner,3.0,4.6,English,Finance & Accounting,2015,97725,Udemy
512004,TRADING TRUTHS,Si,50,1405,All,2.0,2.8,English,Finance & Accounting,2015,70250,Udemy
1194426,The Binary Institute - Introductory Course in Binary Options,No,0,1121,All,1.0,4.2,English,Finance & Accounting,2017,0,Udemy
406922,How to Invest in Stocks + Billionaire Investing Tips,Si,40,1643,All,2.0,4.8,English,Finance & Accounting,2015,65720,Udemy
743914,Value Investing For Beginners,Si,100,801,Beginner,2.5,4.6,English,Finance & Accounting,2016,80100,Udemy
419308,TRADING TACTICS,Si,145,951,All,6.0,3.8,English,Finance & Accounting,2015,137895,Udemy
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,Si,50,1184,All,6.0,3.8,English,Finance & Accounting,2015,59200,Udemy
716136,build a solid foundation for trading options,Si,20,1115,All,1.0,4.4,English,Finance & Accounting,2016,22300,Udemy
920424,Option Trading for Rookies: Basic Option Strategies,Si,95,810,All,2.5,4.7,English,Finance & Accounting,2016,76950,Udemy
49886,Business Analysis:  Working with Use Cases,Si,90,2338,All,1.5,4.6,English,Finance & Accounting,2013,210420,Udemy
292462,Learn to Raise the Funds You Need via Crowdfunding,Si,20,3403,All,8.0,4.0,English,Business,2014,68060,Udemy
211874,Business finances,Si,75,4695,Beginner,1.0,3.6,English,Finance & Accounting,2014,352125,Udemy
754028,Financial Accounting - A Brief Introduction,No,0,17847,Beginner,1.0,4.1,English,Finance & Accounting,2016,0,Udemy
546924,Trading Economic Indicators - Complete Trading System,Si,50,2692,Beginner,1.5,4.4,English,Finance & Accounting,2015,134600,Udemy
556068,Option Trading - How To Earn If You Can't Predict The Market,Si,145,2305,All,1.5,3.6,English,Finance & Accounting,2015,334225,Udemy
1053272,The Financial Analyst Skills Training (FAST) course 2017,Si,100,589,All,10.0,4.2,English,Finance & Accounting,2017,58900,Udemy
1273896,Covered Calls - Powerful Income Strategy for Stock Traders,Si,60,22,Beginner,1.0,4.8,English,Finance & Accounting,2017,1320,Udemy
317572,Accounting 1 Simplified for You,Si,45,2490,Beginner,3.0,4.7,English,Finance & Accounting,2014,112050,Udemy
738910,[Value Investing] Where White People Keep Their Money,Si,200,2715,Expert,4.0,3.5,English,Finance & Accounting,2016,543000,Udemy
934574,Basics of Commerce A Complete Study,Si,150,2197,All,5.5,4.8,English,Finance & Accounting,2016,329550,Udemy
1110470,The Passive Investing Blueprint - Build Wealth Passively,Si,200,338,All,3.5,4.4,English,Finance & Accounting,2017,67600,Udemy
988804,7 Steps: Your Introduction to Trading,Si,25,1076,Beginner,5.0,4.0,English,Finance & Accounting,2016,26900,Udemy
998872,The Actuarial Profession: Basic Sciences and Principles,Si,25,1531,Beginner,0.5833333333333334,3.8,English,Finance & Accounting,2016,38275,Udemy
1023670,Investing in stocks: Avoid stock market loss,Si,125,1136,Beginner,1.0,3.6,English,Finance & Accounting,2016,142000,Udemy
571394,QuickBooks Online: Complete Guide & Certification tips,Si,50,2187,All,13.0,4.6,English,Finance & Accounting,2015,109350,Udemy
637176,Build Financial Models & Value Companies The Easy Way,Si,20,1609,All,1.0,4.4,English,Finance & Accounting,2015,32180,Udemy
739390,Financial Planning & Analysis: Building a Company's Budget,Si,150,1988,All,1.5,4.5,English,Finance & Accounting,2016,298200,Udemy
489146,Practical Finance,Si,20,4497,All,1.0,4.4,English,Finance & Accounting,2015,89940,Udemy
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,Si,160,2379,All,3.5,4.4,English,Finance & Accounting,2016,380640,Udemy
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,Si,200,993,All,1.0,4.2,English,Finance & Accounting,2017,198600,Udemy
881378,Forex Trading -  Learn to Trade From Scratch!,Si,20,1423,Beginner,1.5,4.0,English,Finance & Accounting,2016,28460,Udemy
474150,Technical Analysis tools for Stocks and Options trading,Si,40,3555,All,1.5,4.1,English,Finance & Accounting,2015,142200,Udemy
1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),Si,200,1085,All,6.0,4.6,English,Finance & Accounting,2017,217000,Udemy
116128,CPA 101: How To Master Affiliate Marketing In No Time,Si,100,11517,All,1.5,3.4,English,Finance & Accounting,2013,1151700,Udemy
1249164,Corporate Internal Controls and Fraud Controls,Si,50,1,Intermediate,2.0,4.4,English,Finance & Accounting,2017,50,Udemy
28172,Practical Trading on Financial Futures & Options Markets,Si,50,43,Beginner,4.0,3.3,English,Finance & Accounting,2012,2150,Udemy
462474,Business Banking 101,Si,25,132,All,1.5,4.5,English,Finance & Accounting,2015,3300,Udemy
158444,Breakout Patterns Workshop by Pattern Trader,Si,60,32,All,1.5,4.6,English,Finance & Accounting,2016,1920,Udemy
993160,Get Credit for Your EIN That's Not Linked to Your SSN,Si,20,27,Beginner,1.5,4.4,English,Finance & Accounting,2016,540,Udemy
233294,Financial Translation,Si,20,167,Beginner,1.5,3.4,English,Finance & Accounting,2014,3340,Udemy
281844,How to Pick Stocks,Si,20,131,All,1.5,3.6,English,Finance & Accounting,2014,2620,Udemy
607362,Accounting 101-Master Class for Understanding Business,Si,20,37,All,2.5,4.2,English,Finance & Accounting,2015,740,Udemy
1069866,High-Frequency Trading & Dark Pools,Si,40,19,Beginner,2.0,4.0,English,Finance & Accounting,2017,760,Udemy
25794,How To Crowdfund,Si,30,43,All,1.5,3.9,English,Finance & Accounting,2012,1290,Udemy
387348,Financial Statement Fundamentals for Small Biz & Investors,Si,30,751,Beginner,3.0,4.4,English,Finance & Accounting,2015,22530,Udemy
830870,Forex Trading For Beginners: Technical Trading,No,0,1685,Beginner,2.0,3.9,English,Finance & Accounting,2016,0,Udemy
56058,Surpassing Your Kickstarter Goals,Si,30,124,All,1.0,4.0,English,Finance & Accounting,2013,3720,Udemy
398798,Forex: Learn to Trade Forex and FX Consistently,Si,50,956,All,5.5,3.7,English,Finance & Accounting,2015,47800,Udemy
530430,Fundraising 101,Si,95,26,Beginner,1.0,4.6,English,Finance & Accounting,2015,2470,Udemy
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,Si,35,91,All,2.0,4.4,English,Finance & Accounting,2015,3185,Udemy
441016,Filing with Companies House UK,Si,30,30,All,1.0,4.5,English,Finance & Accounting,2015,900,Udemy
1225674,The Advantages of ETF Options and Index Options Trading,Si,60,52,Intermediate,1.0,4.4,English,Finance & Accounting,2017,3120,Udemy
1167536,Learn to Trade Forex - from Beginner to Professional,Si,195,89,All,12.5,4.0,English,Finance & Accounting,2017,17355,Udemy
979616,"Investing In Stocks For Big Gains, Fundamental Investing",Si,200,267,All,2.0,3.9,English,Finance & Accounting,2016,53400,Udemy
975074,ALGOTECH Hedge Fund Method for Stock Market Trading,Si,20,605,All,0.3166666666666666,2.0,English,Finance & Accounting,2016,12100,Udemy
436488,Futures/Commodity Trading,Si,50,472,All,5.5,3.6,English,Finance & Accounting,2015,23600,Udemy
980408,Introduction to the economics of public services regulation,Si,80,98,Intermediate,8.0,4.8,English,Finance & Accounting,2017,7840,Udemy
1157298,Introduction to Forex Trading Business For Beginners,Si,20,0,Beginner,1.5,4.1,English,Finance & Accounting,2017,0,Udemy
1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,Si,20,0,Beginner,2.5,3.3,English,Finance & Accounting,2017,0,Udemy
1251582,Best Practices in Corporate Budgeting,Si,50,0,Intermediate,2.0,4.0,English,Finance & Accounting,2017,0,Udemy
1258666,Financial Statement Auditing Cycles,Si,50,0,Intermediate,2.0,4.4,English,Finance & Accounting,2017,0,Udemy
1233314,Building a Balanced Scorecard,Si,50,0,Intermediate,2.0,4.4,English,Finance & Accounting,2017,0,Udemy
1187084,Forex how traders beat the markest with little experience,Si,100,0,All,1.0,4.0,English,Finance & Accounting,2017,0,Udemy
1084454,CFA Level 2- Quantitative Methods,Si,40,0,All,5.5,4.8,English,Finance & Accounting,2017,0,Udemy
178602,Capital Market Road Map,Si,50,495,All,4.0,4.4,English,Finance & Accounting,2014,24750,Udemy
601912,TRADING: 5K CHALLENGE,Si,55,375,Intermediate,1.0,3.4,English,Finance & Accounting,2015,20625,Udemy
327788,Bitcoin - A Comprehensive Guide,Si,20,283,All,2.5,4.7,English,Finance & Accounting,2015,5660,Udemy
324656,Forex Trading,Si,95,136,All,4.5,3.5,English,Finance & Accounting,2014,12920,Udemy
1220862,"The True ' Secret Sauce  For Stock Market Success""",Si,200,23,All,3.0,4.2,English,Finance & Accounting,2017,4600,Udemy
403628,Bookkeeping to Command Senior Bookkeeping Wages,Si,55,683,All,4.5,4.5,English,Finance & Accounting,2015,37565,Udemy
280842,Take Your Career to the Next Level with MBA Finance,Si,50,618,All,2.0,4.3,English,Finance & Accounting,2015,30900,Udemy
306360,How to Read Financial Statements:  Build Financial Literacy.,Si,25,188,Beginner,1.5,4.5,English,Finance & Accounting,2014,4700,Udemy
327962,Forex Trading Profitably,Si,20,512,All,0.6666666666666666,3.3,English,Finance & Accounting,2014,10240,Udemy
400976,Bitcoin Trading 101,Si,95,302,All,2.0,4.2,English,Finance & Accounting,2015,28690,Udemy
322118,IFRS Financial Reporting,Si,55,72,All,3.5,3.6,English,Finance & Accounting,2014,3960,Udemy
1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",Si,50,13,All,2.0,3.2,English,Finance & Accounting,2016,650,Udemy
968056,What You Should Know to Become a Trader,Si,125,17,All,1.5,3.5,English,Finance & Accounting,2016,2125,Udemy
691180,An Abundance Mindset: How to Craft Yours,Si,50,33,Beginner,4.5,4.4,English,Finance & Accounting,2016,1650,Udemy
843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,Si,120,54,All,0.6,2.8,English,Finance & Accounting,2016,6480,Udemy
532836,How to Build a Massive Retirement Plan from Scratch!,Si,200,1498,Beginner,2.0,4.2,English,Finance & Accounting,2015,299600,Udemy
493014,Financial modeling: Build a forward looking financial model,Si,20,2317,All,2.0,4.4,English,Finance & Accounting,2015,46340,Udemy
955748,Trading for Beginners - Entry Level,No,0,5077,Beginner,1.5,4.5,English,Finance & Accounting,2016,0,Udemy
49798,Bitcoin or How I Learned to Stop Worrying and Love Crypto,No,0,65576,All,8.0,4.6,English,Finance & Accounting,2013,0,Udemy
97338,Forex Basics,No,0,22344,Beginner,3.5,4.2,English,Finance & Accounting,2013,0,Udemy
706670,FOREX : Learn Technical Analysis,Si,200,1199,All,18.0,4.2,English,Finance & Accounting,2016,239800,Udemy
594936,Algorithmic futures trading - Investing with no experience,Si,195,1512,All,1.5,3.0,English,Finance & Accounting,2015,294840,Udemy
521342,Succeed in Forex Even if You Don't Know Where to Start!,Si,200,1806,Beginner,19.5,4.0,English,Finance & Accounting,2015,361200,Udemy
828740,Hedge Fund Accounting and Valuation,Si,20,668,All,0.5666666666666667,3.0,English,Finance & Accounting,2016,13360,Udemy
869652,Ethereum Course for Investors,Si,40,111,All,1.0,3.2,English,Finance & Accounting,2016,4440,Udemy
1095700,Using Xero for your bookkeeping needs  do beautiful business,Si,95,39,Beginner,1.0,3.4,English,Finance & Accounting,2017,3705,Udemy
169662,Capital Market Immersion,Si,195,613,All,24.5,4.6,English,Finance & Accounting,2014,119535,Udemy
657130,"Trading Mindset, and Three Steps To Profitable Trading",Si,20,246,Beginner,1.5,3.7,English,Finance & Accounting,2015,4920,Udemy
774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,Si,35,83,All,1.0,4.0,English,Finance & Accounting,2016,2905,Udemy
1078520,"Internal Controls - Design, Implementation and Monitoring",Si,195,62,Beginner,6.5,3.9,English,Finance & Accounting,2017,12090,Udemy
100526,Winning Options Trading System,Si,105,367,All,7.5,3.8,English,Finance & Accounting,2013,38535,Udemy
304410,Credit Control Procedures,Si,20,3,All,0.5666666666666667,4.2,English,Finance & Accounting,2014,60,Udemy
782256,FMT: Forex Market Trader Certificate,Si,20,1,All,2.0,3.4,English,Finance & Accounting,2016,20,Udemy
